SourceLanguageCode	TargetLanguageCode	SourceLanguageName	TargetLanguageName	SourcePopulation	TargetPopulations	Coocurrences	PhiCorrelation	Tstatistic
kor	dan	Korean	Danish	82174	17932	58	 -0.00066031	 -0.35557660
kor	deu	Korean	German	82174	44604	88	 -0.00197497	 -1.06351663
kor	div	Korean	Dhivehi	82174	57	0	 -0.00012259	 -0.06601676
kor	ell	Korean	Modern Greek (1453-)	82174	30542	102	 -0.00079771	 -0.42956417
kor	eng	Korean	English	82174	3525628	39286	  0.04768263	157.31082920
kor	est	Korean	Estonian	82174	1365	3	 -0.00031602	 -0.17017478
kor	eus	Korean	Basque	82174	2355	1	 -0.00071600	 -0.38556334
kor	fas	Korean	Persian	82174	1763	2	 -0.00051528	 -0.27747537
kor	fil	Korean	Filipino (macrolanguage)	82174	359115	2349	  0.00401613	  2.16269336
kor	fin	Korean	Finnish	82174	4130	13	 -0.00033626	 -0.18107586
kor	fra	Korean	French	82174	97224	299	 -0.00171489	 -0.92346459
kor	gle	Korean	Irish	82174	417	0	 -0.00033159	 -0.17856209
kor	glg	Korean	Galician	82174	17091	1	 -0.00209710	 -1.12928633
kor	guj	Korean	Gujarati	82174	65	1	  0.00030278	  0.16304814
kor	hat	Korean	Haitian	82174	3661	4	 -0.00075142	 -0.40463880
kor	hbs	Korean	Serbo-Croatian	82174	10655	9	 -0.00137168	 -0.73864804
kor	heb	Korean	Hebrew	82174	1750	2	 -0.00051214	 -0.27578653
kor	hin	Korean	Hindi	82174	1172	1	 -0.00045378	 -0.24435841
kor	hun	Korean	Hungarian	82174	2893	13	 -0.00002828	 -0.01522844
kor	hye	Korean	Armenian	82174	203	2	  0.00025947	  0.13972382
kor	iku	Korean	Inuktitut	82174	13	0	 -0.00005855	 -0.03152738
kor	isl	Korean	Icelandic	82174	419	0	 -0.00033239	 -0.17898979
kor	ita	Korean	Italian	82174	70750	96	 -0.00306327	 -1.64957378
kor	jpn	Korean	Japanese	82174	143837	19684	  0.17603555	288.48613555
kor	kan	Korean	Kannada	82174	143	4	  0.00097542	  0.52526242
kor	kat	Korean	Georgian	82174	381	1	 -0.00013782	 -0.07421524
kor	khm	Korean	Central Khmer	82174	27	0	 -0.00008438	 -0.04543581
kor	lao	Korean	Lao	82174	135	0	 -0.00018867	 -0.10159788
kor	lav	Korean	Latvian	82174	5875	2	 -0.00115357	 -0.62119683
kor	lit	Korean	Lithuanian	82174	704	4	  0.00009629	  0.05185139
kor	mal	Korean	Malayalam	82174	181	0	 -0.00021846	 -0.11764070
kor	mkd	Korean	Macedonian	82174	981	0	 -0.00050860	 -0.27388149
kor	mlt	Korean	Maltese	82174	2170	2	 -0.00060633	 -0.32650940
kor	msa	Korean	Malay (macrolanguage)	82174	1255593	11281	  0.01764428	 22.67971786
kor	mya	Korean	Burmese	82174	30	1	  0.00054945	  0.29587597
kor	nld	Korean	Dutch	82174	270045	33	 -0.00827958	 -5.46173819
kor	nor	Korean	Norwegian	82174	14433	4	 -0.00183512	 -0.98820914
kor	ori	Korean	Oriya (macrolanguage)	82174	2	0	 -0.00002296	 -0.01236605
kor	pan	Korean	Panjabi	82174	372	0	 -0.00031319	 -0.16865225
kor	pol	Korean	Polish	82174	5832	5	 -0.00101129	 -0.54457793
kor	por	Korean	Portuguese	82174	864037	436	 -0.01379472	-17.54543027
kor	ron	Korean	Romanian	82174	4834	14	 -0.00042496	 -0.22884109
kor	rus	Korean	Russian	82174	41784	151	 -0.00073715	 -0.39695474
kor	sin	Korean	Sinhala	82174	191	0	 -0.00022441	 -0.12084679
kor	slk	Korean	Slovak	82174	5476	7	 -0.00087099	 -0.46902530
kor	slv	Korean	Slovenian	82174	1752	0	 -0.00067971	 -0.36601993
kor	spa	Korean	Spanish	82174	919417	987	 -0.01229447	-17.57625689
kor	sqi	Korean	Albanian	82174	8650	8	 -0.00120975	 -0.65144919
kor	swa	Korean	Swahili (macrolanguage)	82174	7362	20	 -0.00057834	 -0.31143461
kor	swe	Korean	Swedish	82174	17619	16	 -0.00173476	 -0.93416714
kor	syr	Korean	Syriac	82174	16	0	 -0.00006495	 -0.03497649
kor	tam	Korean	Tamil	82174	1075	2	 -0.00031912	 -0.17184445
kor	tel	Korean	Telugu	82174	118	0	 -0.00017639	 -0.09498577
kor	tha	Korean	Thai	82174	46793	4800	  0.07417355	 40.05263396
kor	tur	Korean	Turkish	82174	59095	80	 -0.00280136	 -1.50853158
kor	ukr	Korean	Ukrainian	82174	2691	0	 -0.00084241	 -0.45363453
kor	urd	Korean	Urdu	82174	586	0	 -0.00039309	 -0.21167624
kor	vie	Korean	Vietnamese	82174	5392	512	  0.02319145	 12.49190640
kor	yid	Korean	Yiddish	82174	27	0	 -0.00008438	 -0.04543581
kor	zho	Korean	Chinese	82174	15177	1317	  0.03539449	 19.07181025
lao	afr	Lao	Afrikaans	135	48761	0	 -0.00014520	 -0.02285645
lao	amh	Lao	Amharic	135	15	0	 -0.00000254	 -0.00002399
lao	ara	Lao	Arabic	135	131637	0	 -0.00023913	 -0.14479501
lao	aze	Lao	Azerbaijani	135	1809	0	 -0.00002793	 -0.00099101
lao	bel	Lao	Belarusian	135	274	0	 -0.00001087	 -0.00017323
lao	ben	Lao	Bengali	135	136	0	 -0.00000766	 -0.00010159
lao	bod	Lao	Tibetan	135	36	0	 -0.00000394	 -0.00003717
lao	bul	Lao	Bulgarian	135	1353	0	 -0.00002415	 -0.00097547
lao	cat	Lao	Catalan	135	40534	0	 -0.00013235	 -0.02381379
lao	ces	Lao	Czech	135	37535	0	 -0.00012735	 -0.01996243
lao	chr	Lao	Cherokee	135	19	0	 -0.00000286	 -0.00002700
lao	cym	Lao	Welsh	135	878	0	 -0.00001946	 -0.00058630
lao	dan	Lao	Danish	135	17932	0	 -0.00008797	 -0.00964797
lao	deu	Lao	German	135	44604	0	 -0.00013885	 -0.03774549
lao	div	Lao	Dhivehi	135	57	0	 -0.00000496	 -0.00004677
lao	ell	Lao	Modern Greek (1453-)	135	30542	5	  0.00234966	  0.41107064
lao	eng	Lao	English	135	3525628	52	  0.00128579	  4.23716425
lao	est	Lao	Estonian	135	1365	0	 -0.00002426	 -0.00110540
lao	eus	Lao	Basque	135	2355	0	 -0.00003187	 -0.00140651
lao	fas	Lao	Persian	135	1763	0	 -0.00002757	 -0.00143719
lao	fil	Lao	Filipino (macrolanguage)	135	359115	0	 -0.00039755	 -0.20177728
lao	fin	Lao	Finnish	135	4130	0	 -0.00004220	 -0.00262002
lao	fra	Lao	French	135	97224	0	 -0.00020531	 -0.07894111
lao	gle	Lao	Irish	135	417	0	 -0.00001341	 -0.00025336
lao	glg	Lao	Galician	135	17091	0	 -0.00008588	 -0.00828243
lao	guj	Lao	Gujarati	135	65	1	  0.01066998	  0.10066609
lao	hat	Lao	Haitian	135	3661	0	 -0.00003973	 -0.00202529
lao	hbs	Lao	Serbo-Croatian	135	10655	0	 -0.00006780	 -0.00612081
lao	heb	Lao	Hebrew	135	1750	0	 -0.00002747	 -0.00159753
lao	hin	Lao	Hindi	135	1172	0	 -0.00002248	 -0.00076861
lao	hun	Lao	Hungarian	135	2893	0	 -0.00003532	 -0.00244762
lao	hye	Lao	Armenian	135	203	0	 -0.00000936	 -0.00014822
lao	iku	Lao	Inuktitut	135	13	0	 -0.00000237	 -0.00002234
lao	isl	Lao	Icelandic	135	419	0	 -0.00001344	 -0.00032537
lao	ita	Lao	Italian	135	70750	0	 -0.00017501	 -0.05228000
lao	jpn	Lao	Japanese	135	143837	60	  0.01342167	 21.65382146
lao	kan	Lao	Kannada	135	143	0	 -0.00000785	 -0.00007813
lao	kat	Lao	Georgian	135	381	2	  0.00880593	  0.17918114
lao	khm	Lao	Central Khmer	135	27	0	 -0.00000341	 -0.00003219
lao	kor	Lao	Korean	135	82174	0	 -0.00018867	 -0.10159788
lao	lav	Lao	Latvian	135	5875	0	 -0.00005034	 -0.00586414
lao	lit	Lao	Lithuanian	135	704	0	 -0.00001742	 -0.00045898
lao	mal	Lao	Malayalam	135	181	0	 -0.00000883	 -0.00012923
lao	mkd	Lao	Macedonian	135	981	0	 -0.00002057	 -0.00061288
lao	mlt	Lao	Maltese	135	2170	0	 -0.00003059	 -0.00103916
lao	msa	Lao	Malay (macrolanguage)	135	1255593	0	 -0.00076336	 -0.98105995
lao	mya	Lao	Burmese	135	30	0	 -0.00000360	 -0.00003393
lao	nld	Lao	Dutch	135	270045	0	 -0.00034386	 -0.22682333
lao	nor	Lao	Norwegian	135	14433	0	 -0.00007892	 -0.01013663
lao	ori	Lao	Oriya (macrolanguage)	135	2	0	 -0.00000093	 -0.00000876
lao	pan	Lao	Panjabi	135	372	0	 -0.00001266	 -0.00018613
lao	pol	Lao	Polish	135	5832	0	 -0.00005015	 -0.00454299
lao	por	Lao	Portuguese	135	864037	0	 -0.00062583	 -0.79592005
lao	ron	Lao	Romanian	135	4834	0	 -0.00004566	 -0.00324089
lao	rus	Lao	Russian	135	41784	1	  0.00028716	  0.14160245
lao	sin	Lao	Sinhala	135	191	0	 -0.00000907	 -0.00011727
lao	slk	Lao	Slovak	135	5476	0	 -0.00004860	 -0.00293809
lao	slv	Lao	Slovenian	135	1752	0	 -0.00002749	 -0.00129738
lao	spa	Lao	Spanish	135	919417	0	 -0.00064664	 -0.92437731
lao	sqi	Lao	Albanian	135	8650	0	 -0.00006109	 -0.00438497
lao	swa	Lao	Swahili (macrolanguage)	135	7362	0	 -0.00005635	 -0.00422979
lao	swe	Lao	Swedish	135	17619	0	 -0.00008720	 -0.01668330
lao	syr	Lao	Syriac	135	16	0	 -0.00000263	 -0.00002478
lao	tam	Lao	Tamil	135	1075	0	 -0.00002153	 -0.00081416
lao	tel	Lao	Telugu	135	118	0	 -0.00000713	 -0.00007133
lao	tha	Lao	Thai	135	46793	14	  0.00543537	  2.13419516
lao	tur	Lao	Turkish	135	59095	0	 -0.00015989	 -0.07720540
lao	ukr	Lao	Ukrainian	135	2691	0	 -0.00003407	 -0.00181540
lao	urd	Lao	Urdu	135	586	0	 -0.00001590	 -0.00035043
lao	vie	Lao	Vietnamese	135	5392	0	 -0.00004822	 -0.00378121
lao	yid	Lao	Yiddish	135	27	0	 -0.00000341	 -0.00003219
lao	zho	Lao	Chinese	135	15177	0	 -0.00008093	 -0.01256636
lav	afr	Latvian	Afrikaans	5875	48761	0	 -0.00095800	 -0.15080526
lav	amh	Latvian	Amharic	5875	15	0	 -0.00001678	 -0.00195471
lav	ara	Latvian	Arabic	5875	131637	0	 -0.00157776	 -0.95534805
lav	aze	Latvian	Azerbaijani	5875	1809	0	 -0.00018428	 -0.02146731
lav	bel	Latvian	Belarusian	5875	274	0	 -0.00007171	 -0.00835439
lav	ben	Latvian	Bengali	5875	136	0	 -0.00005052	 -0.00588582
lav	bod	Latvian	Tibetan	5875	36	0	 -0.00002599	 -0.00302822
lav	bul	Latvian	Bulgarian	5875	1353	0	 -0.00015937	 -0.01856528
lav	cat	Latvian	Catalan	5875	40534	1	 -0.00080836	 -0.14544676
lav	ces	Latvian	Czech	5875	37535	12	 -0.00003117	 -0.00488597
lav	chr	Latvian	Cherokee	5875	19	0	 -0.00001888	 -0.00219995
lav	cym	Latvian	Welsh	5875	878	0	 -0.00012838	 -0.01495526
lav	dan	Latvian	Danish	5875	17932	4	 -0.00019048	 -0.02218958
lav	deu	Latvian	German	5875	44604	9	 -0.00035938	 -0.09769308
lav	div	Latvian	Dhivehi	5875	57	0	 -0.00003271	 -0.00381043
lav	ell	Latvian	Modern Greek (1453-)	5875	30542	0	 -0.00075780	 -0.13257587
lav	eng	Latvian	English	5875	3525628	5047	  0.03010455	 99.25060955
lav	est	Latvian	Estonian	5875	1365	1	  0.00019313	  0.02249827
lav	eus	Latvian	Basque	5875	2355	1	  0.00005865	  0.00683215
lav	fas	Latvian	Persian	5875	1763	0	 -0.00018192	 -0.02119258
lav	fil	Latvian	Filipino (macrolanguage)	5875	359115	4	 -0.00253501	 -1.28665315
lav	fin	Latvian	Finnish	5875	4130	1	 -0.00007539	 -0.00878211
lav	fra	Latvian	French	5875	97224	5	 -0.00114479	 -0.44017176
lav	gle	Latvian	Irish	5875	417	0	 -0.00008847	 -0.01030645
lav	glg	Latvian	Galician	5875	17091	4	 -0.00016722	 -0.01948011
lav	guj	Latvian	Gujarati	5875	65	0	 -0.00003493	 -0.00406905
lav	hat	Latvian	Haitian	5875	3661	1	 -0.00004648	 -0.00541507
lav	hbs	Latvian	Serbo-Croatian	5875	10655	2	 -0.00019444	 -0.02265097
lav	heb	Latvian	Hebrew	5875	1750	0	 -0.00018125	 -0.02111429
lav	hin	Latvian	Hindi	5875	1172	0	 -0.00014832	 -0.01727883
lav	hun	Latvian	Hungarian	5875	2893	0	 -0.00023305	 -0.02714850
lav	hye	Latvian	Armenian	5875	203	0	 -0.00006173	 -0.00719095
lav	iku	Latvian	Inuktitut	5875	13	0	 -0.00001562	 -0.00181973
lav	isl	Latvian	Icelandic	5875	419	0	 -0.00008868	 -0.01033114
lav	ita	Latvian	Italian	5875	70750	7	 -0.00081059	 -0.24214926
lav	jpn	Latvian	Japanese	5875	143837	0	 -0.00164982	 -2.66150567
lav	kan	Latvian	Kannada	5875	143	1	  0.00103939	  0.12108290
lav	kat	Latvian	Georgian	5875	381	0	 -0.00008457	 -0.00985152
lav	khm	Latvian	Central Khmer	5875	27	0	 -0.00002251	 -0.00262252
lav	kor	Latvian	Korean	5875	82174	2	 -0.00115357	 -0.62119683
lav	lao	Latvian	Lao	5875	135	0	 -0.00005034	 -0.00586414
lav	lit	Latvian	Lithuanian	5875	704	14	  0.00677028	  0.78871900
lav	mal	Latvian	Malayalam	5875	181	0	 -0.00005829	 -0.00679012
lav	mkd	Latvian	Macedonian	5875	981	0	 -0.00013570	 -0.01580821
lav	mlt	Latvian	Maltese	5875	2170	0	 -0.00020183	 -0.02351216
lav	msa	Latvian	Malay (macrolanguage)	5875	1255593	140	 -0.00334516	 -4.29918133
lav	mya	Latvian	Burmese	5875	30	0	 -0.00002373	 -0.00276438
lav	nld	Latvian	Dutch	5875	270045	4	 -0.00216754	 -1.42980073
lav	nor	Latvian	Norwegian	5875	14433	2	 -0.00030338	 -0.03896737
lav	ori	Latvian	Oriya (macrolanguage)	5875	2	0	 -0.00000613	 -0.00071376
lav	pan	Latvian	Panjabi	5875	372	0	 -0.00008356	 -0.00973446
lav	pol	Latvian	Polish	5875	5832	1	 -0.00016001	 -0.01864086
lav	por	Latvian	Portuguese	5875	864037	302	  0.00021769	  0.27685222
lav	ron	Latvian	Romanian	5875	4834	0	 -0.00030126	 -0.03509528
lav	rus	Latvian	Russian	5875	41784	229	  0.01374901	  6.78040755
lav	sin	Latvian	Sinhala	5875	191	0	 -0.00005988	 -0.00697517
lav	slk	Latvian	Slovak	5875	5476	8	  0.00109024	  0.12700756
lav	slv	Latvian	Slovenian	5875	1752	0	 -0.00018135	 -0.02112636
lav	spa	Latvian	Spanish	5875	919417	62	 -0.00339997	 -4.86027862
lav	sqi	Latvian	Albanian	5875	8650	1	 -0.00026270	 -0.03060330
lav	swa	Latvian	Swahili (macrolanguage)	5875	7362	1	 -0.00021970	 -0.02559349
lav	swe	Latvian	Swedish	5875	17619	3	 -0.00028029	 -0.05362473
lav	syr	Latvian	Syriac	5875	16	0	 -0.00001733	 -0.00201881
lav	tam	Latvian	Tamil	5875	1075	0	 -0.00014205	 -0.01654830
lav	tel	Latvian	Telugu	5875	118	0	 -0.00004706	 -0.00548250
lav	tha	Latvian	Thai	5875	46793	2	 -0.00081761	 -0.32103021
lav	tur	Latvian	Turkish	5875	59095	4	 -0.00083988	 -0.40554671
lav	ukr	Latvian	Ukrainian	5875	2691	0	 -0.00022476	 -0.02618339
lav	urd	Latvian	Urdu	5875	586	0	 -0.00010488	 -0.01221777
lav	vie	Latvian	Vietnamese	5875	5392	0	 -0.00031818	 -0.03706612
lav	yid	Latvian	Yiddish	5875	27	0	 -0.00002251	 -0.00262252
lav	zho	Latvian	Chinese	5875	15177	0	 -0.00053396	 -0.08291194
lit	afr	Lithuanian	Afrikaans	704	48761	3	  0.00018117	  0.02851978
lit	amh	Lithuanian	Amharic	704	15	0	 -0.00000581	 -0.00015299
lit	ara	Lithuanian	Arabic	704	131637	1	 -0.00044182	 -0.26752302
lit	aze	Lithuanian	Azerbaijani	704	1809	0	 -0.00006378	 -0.00226310
lit	bel	Lithuanian	Belarusian	704	274	0	 -0.00002482	 -0.00065389
lit	ben	Lithuanian	Bengali	704	136	0	 -0.00001749	 -0.00046068
lit	bod	Lithuanian	Tibetan	704	36	0	 -0.00000900	 -0.00023702
lit	bul	Lithuanian	Bulgarian	704	1353	0	 -0.00005516	 -0.00222762
lit	cat	Lithuanian	Catalan	704	40534	1	 -0.00011483	 -0.02066033
lit	ces	Lithuanian	Czech	704	37535	1	 -0.00009608	 -0.01506040
lit	chr	Lithuanian	Cherokee	704	19	0	 -0.00000654	 -0.00017219
lit	cym	Lithuanian	Welsh	704	878	0	 -0.00004443	 -0.00133891
lit	dan	Lithuanian	Danish	704	17932	1	  0.00008070	  0.00884967
lit	deu	Lithuanian	German	704	44604	8	  0.00111237	  0.30238379
lit	div	Lithuanian	Dhivehi	704	57	0	 -0.00001132	 -0.00029824
lit	ell	Lithuanian	Modern Greek (1453-)	704	30542	8	  0.00146450	  0.25621280
lit	eng	Lithuanian	English	704	3525628	452	  0.00699252	 23.04351516
lit	est	Lithuanian	Estonian	704	1365	0	 -0.00005540	 -0.00252433
lit	eus	Lithuanian	Basque	704	2355	0	 -0.00007277	 -0.00321194
lit	fas	Lithuanian	Persian	704	1763	0	 -0.00006296	 -0.00328202
lit	fil	Lithuanian	Filipino (macrolanguage)	704	359115	11	 -0.00020890	 -0.10602827
lit	fin	Lithuanian	Finnish	704	4130	0	 -0.00009638	 -0.00598316
lit	fra	Lithuanian	French	704	97224	4	  0.00001598	  0.00614611
lit	gle	Lithuanian	Irish	704	417	0	 -0.00003062	 -0.00080668
lit	glg	Lithuanian	Galician	704	17091	1	  0.00009231	  0.00890166
lit	guj	Lithuanian	Gujarati	704	65	0	 -0.00001209	 -0.00031848
lit	hat	Lithuanian	Haitian	704	3661	0	 -0.00009074	 -0.00462502
lit	hbs	Lithuanian	Serbo-Croatian	704	10655	3	  0.00094088	  0.08494060
lit	heb	Lithuanian	Hebrew	704	1750	0	 -0.00006273	 -0.00364818
lit	hin	Lithuanian	Hindi	704	1172	0	 -0.00005134	 -0.00175523
lit	hun	Lithuanian	Hungarian	704	2893	1	  0.00062012	  0.04297234
lit	hye	Lithuanian	Armenian	704	203	0	 -0.00002136	 -0.00056283
lit	iku	Lithuanian	Inuktitut	704	13	0	 -0.00000541	 -0.00014243
lit	isl	Lithuanian	Icelandic	704	419	0	 -0.00003069	 -0.00080861
lit	ita	Lithuanian	Italian	704	70750	5	  0.00031025	  0.09268144
lit	jpn	Lithuanian	Japanese	704	143837	2	 -0.00037146	 -0.59924010
lit	kan	Lithuanian	Kannada	704	143	0	 -0.00001793	 -0.00047239
lit	kat	Lithuanian	Georgian	704	381	0	 -0.00002927	 -0.00077107
lit	khm	Lithuanian	Central Khmer	704	27	0	 -0.00000779	 -0.00020526
lit	kor	Lithuanian	Korean	704	82174	4	  0.00009629	  0.05185139
lit	lao	Lithuanian	Lao	704	135	0	 -0.00001742	 -0.00045898
lit	lav	Lithuanian	Latvian	704	5875	14	  0.00677028	  0.78871900
lit	mal	Lithuanian	Malayalam	704	181	0	 -0.00002017	 -0.00053146
lit	mkd	Lithuanian	Macedonian	704	981	0	 -0.00004697	 -0.00139959
lit	mlt	Lithuanian	Maltese	704	2170	0	 -0.00006986	 -0.00237306
lit	msa	Lithuanian	Malay (macrolanguage)	704	1255593	52	  0.00007138	  0.09173209
lit	mya	Lithuanian	Burmese	704	30	0	 -0.00000821	 -0.00021637
lit	nld	Lithuanian	Dutch	704	270045	5	 -0.00041981	 -0.27692353
lit	nor	Lithuanian	Norwegian	704	14433	1	  0.00013363	  0.01716387
lit	ori	Lithuanian	Oriya (macrolanguage)	704	2	0	 -0.00000212	 -0.00005587
lit	pan	Lithuanian	Panjabi	704	372	0	 -0.00002892	 -0.00076191
lit	pol	Lithuanian	Polish	704	5832	0	 -0.00011453	 -0.01037454
lit	por	Lithuanian	Portuguese	704	864037	48	  0.00056640	  0.72033084
lit	ron	Lithuanian	Romanian	704	4834	1	  0.00043789	  0.03108098
lit	rus	Lithuanian	Russian	704	41784	15	  0.00246211	  1.21409569
lit	sin	Lithuanian	Sinhala	704	191	0	 -0.00002072	 -0.00054594
lit	slk	Lithuanian	Slovak	704	5476	0	 -0.00011098	 -0.00670952
lit	slv	Lithuanian	Slovenian	704	1752	0	 -0.00006277	 -0.00296275
lit	spa	Lithuanian	Spanish	704	919417	56	  0.00078399	  1.12071214
lit	sqi	Lithuanian	Albanian	704	8650	2	  0.00067119	  0.04818065
lit	swa	Lithuanian	Swahili (macrolanguage)	704	7362	0	 -0.00012869	 -0.00965930
lit	swe	Lithuanian	Swedish	704	17619	1	  0.00008495	  0.01625156
lit	syr	Lithuanian	Syriac	704	16	0	 -0.00000600	 -0.00015801
lit	tam	Lithuanian	Tamil	704	1075	0	 -0.00004917	 -0.00185924
lit	tel	Lithuanian	Telugu	704	118	0	 -0.00001629	 -0.00042911
lit	tha	Lithuanian	Thai	704	46793	0	 -0.00032480	 -0.12753020
lit	tur	Lithuanian	Turkish	704	59095	3	  0.00010077	  0.04865768
lit	ukr	Lithuanian	Ukrainian	704	2691	0	 -0.00007779	 -0.00414570
lit	urd	Lithuanian	Urdu	704	586	0	 -0.00003630	 -0.00095628
lit	vie	Lithuanian	Vietnamese	704	5392	0	 -0.00011013	 -0.00863490
lit	yid	Lithuanian	Yiddish	704	27	0	 -0.00000779	 -0.00020526
lit	zho	Lithuanian	Chinese	704	15177	0	 -0.00018481	 -0.02869696
mal	afr	Malayalam	Afrikaans	181	48761	0	 -0.00016812	 -0.02646560
mal	amh	Malayalam	Amharic	181	15	0	 -0.00000294	 -0.00004308
mal	ara	Malayalam	Arabic	181	131637	1	 -0.00007125	 -0.04314552
mal	aze	Malayalam	Azerbaijani	181	1809	0	 -0.00003234	 -0.00114749
mal	bel	Malayalam	Belarusian	181	274	0	 -0.00001259	 -0.00020058
mal	ben	Malayalam	Bengali	181	136	0	 -0.00000887	 -0.00012971
mal	bod	Malayalam	Tibetan	181	36	0	 -0.00000456	 -0.00006674
mal	bul	Malayalam	Bulgarian	181	1353	0	 -0.00002797	 -0.00112950
mal	cat	Malayalam	Catalan	181	40534	0	 -0.00015325	 -0.02757411
mal	ces	Malayalam	Czech	181	37535	1	  0.00023661	  0.03708828
mal	chr	Malayalam	Cherokee	181	19	0	 -0.00000331	 -0.00004848
mal	cym	Malayalam	Welsh	181	878	0	 -0.00002253	 -0.00067889
mal	dan	Malayalam	Danish	181	17932	0	 -0.00010187	 -0.01117143
mal	deu	Malayalam	German	181	44604	1	  0.00019161	  0.05208683
mal	div	Malayalam	Dhivehi	181	57	0	 -0.00000574	 -0.00008397
mal	ell	Malayalam	Modern Greek (1453-)	181	30542	0	 -0.00013299	 -0.02326643
mal	eng	Malayalam	English	181	3525628	145	  0.00481913	 15.88098621
mal	est	Malayalam	Estonian	181	1365	1	  0.00198384	  0.09039019
mal	eus	Malayalam	Basque	181	2355	0	 -0.00003690	 -0.00162860
mal	fas	Malayalam	Persian	181	1763	0	 -0.00003193	 -0.00166413
mal	fil	Malayalam	Filipino (macrolanguage)	181	359115	0	 -0.00046033	 -0.23363895
mal	fin	Malayalam	Finnish	181	4130	1	  0.00110788	  0.06877789
mal	fra	Malayalam	French	181	97224	0	 -0.00023773	 -0.09140631
mal	gle	Malayalam	Irish	181	417	0	 -0.00001553	 -0.00029336
mal	glg	Malayalam	Galician	181	17091	0	 -0.00009945	 -0.00959027
mal	guj	Malayalam	Gujarati	181	65	0	 -0.00000613	 -0.00008967
mal	hat	Malayalam	Haitian	181	3661	0	 -0.00004601	 -0.00234509
mal	hbs	Malayalam	Serbo-Croatian	181	10655	0	 -0.00007851	 -0.00708732
mal	heb	Malayalam	Hebrew	181	1750	0	 -0.00003181	 -0.00184979
mal	hin	Malayalam	Hindi	181	1172	0	 -0.00002603	 -0.00088998
mal	hun	Malayalam	Hungarian	181	2893	0	 -0.00004090	 -0.00283411
mal	hye	Malayalam	Armenian	181	203	0	 -0.00001083	 -0.00017163
mal	iku	Malayalam	Inuktitut	181	13	0	 -0.00000274	 -0.00004010
mal	isl	Malayalam	Icelandic	181	419	0	 -0.00001556	 -0.00037675
mal	ita	Malayalam	Italian	181	70750	1	  0.00007737	  0.02311155
mal	jpn	Malayalam	Japanese	181	143837	4	  0.00049762	  0.80275901
mal	kan	Malayalam	Kannada	181	143	0	 -0.00000909	 -0.00013301
mal	kat	Malayalam	Georgian	181	381	1	  0.00379323	  0.07718138
mal	khm	Malayalam	Central Khmer	181	27	0	 -0.00000395	 -0.00005779
mal	kor	Malayalam	Korean	181	82174	0	 -0.00021846	 -0.11764070
mal	lao	Malayalam	Lao	181	135	0	 -0.00000883	 -0.00012923
mal	lav	Malayalam	Latvian	181	5875	0	 -0.00005829	 -0.00679012
mal	lit	Malayalam	Lithuanian	181	704	0	 -0.00002017	 -0.00053146
mal	mkd	Malayalam	Macedonian	181	981	0	 -0.00002381	 -0.00070966
mal	mlt	Malayalam	Maltese	181	2170	0	 -0.00003542	 -0.00120325
mal	msa	Malayalam	Malay (macrolanguage)	181	1255593	22	  0.00063016	  0.80987697
mal	mya	Malayalam	Burmese	181	30	0	 -0.00000416	 -0.00006092
mal	nld	Malayalam	Dutch	181	270045	1	 -0.00025402	 -0.16755929
mal	nor	Malayalam	Norwegian	181	14433	0	 -0.00009138	 -0.01173726
mal	ori	Malayalam	Oriya (macrolanguage)	181	2	0	 -0.00000108	 -0.00001573
mal	pan	Malayalam	Panjabi	181	372	0	 -0.00001466	 -0.00021553
mal	pol	Malayalam	Polish	181	5832	0	 -0.00005807	 -0.00526036
mal	por	Malayalam	Portuguese	181	864037	1	 -0.00064267	 -0.81732556
mal	ron	Malayalam	Romanian	181	4834	0	 -0.00005287	 -0.00375264
mal	rus	Malayalam	Russian	181	41784	0	 -0.00015560	 -0.07672861
mal	sin	Malayalam	Sinhala	181	191	0	 -0.00001051	 -0.00015372
mal	slk	Malayalam	Slovak	181	5476	0	 -0.00005627	 -0.00340203
mal	slv	Malayalam	Slovenian	181	1752	0	 -0.00003183	 -0.00150225
mal	spa	Malayalam	Spanish	181	919417	0	 -0.00074875	 -1.07034128
mal	sqi	Malayalam	Albanian	181	8650	0	 -0.00007073	 -0.00507738
mal	swa	Malayalam	Swahili (macrolanguage)	181	7362	0	 -0.00006525	 -0.00489770
mal	swe	Malayalam	Swedish	181	17619	0	 -0.00010097	 -0.01931768
mal	syr	Malayalam	Syriac	181	16	0	 -0.00000304	 -0.00004449
mal	tam	Malayalam	Tamil	181	1075	1	  0.00224218	  0.08478890
mal	tel	Malayalam	Telugu	181	118	0	 -0.00000826	 -0.00012082
mal	tha	Malayalam	Thai	181	46793	0	 -0.00016469	 -0.06466355
mal	tur	Malayalam	Turkish	181	59095	0	 -0.00018514	 -0.08939653
mal	ukr	Malayalam	Ukrainian	181	2691	0	 -0.00003944	 -0.00210206
mal	urd	Malayalam	Urdu	181	586	0	 -0.00001841	 -0.00040576
mal	vie	Malayalam	Vietnamese	181	5392	0	 -0.00005584	 -0.00437828
mal	yid	Malayalam	Yiddish	181	27	0	 -0.00000395	 -0.00005779
mal	zho	Malayalam	Chinese	181	15177	0	 -0.00009371	 -0.01455065
mkd	afr	Macedonian	Afrikaans	981	48761	0	 -0.00039141	 -0.06161505
