source	target	exposure
heb	tik	0.157894736842
por	bel	0.000533617929562
grc	lpa	1.0
pol	lit	0.0240176085971
heb	pol	0.00269812304484
heb	ell	0.00127634745825
grc	epo	0.0332103321033
por	mol	0.00161290322581
sme	ron	5.41594454073e-05
nor	jpn	0.0010313767734
nor	por	0.00169965605385
ben	ita	0.00046799264583
grc	mox	1.0
otk	kir	0.00065445026178
san	urd	0.0129353233831
eng	abk	0.0434782608696
mns	hun	5.45563658186e-05
por	xav	1.0
aze	lit	0.000453162426361
pol	jpn	0.00110777505291
vie	hun	0.000163669097456
dan	nep	0.00714285714286
lat	sin	0.00149031296572
ukr	uzb	0.0050779833152
eng	smd	1.0
frm	fra	0.000490642154129
hye	kaa	0.00352112676056
bul	spa	0.000620331134507
gmh	spa	8.30020532087e-05
por	lav	0.00196439533456
gde	fra	4.19352268486e-06
fin	ces	0.00152074733869
ces	uig	0.000672043010753
ukr	deu	0.000626446303624
grc	guj	0.00190839694656
enf	fra	4.19352268486e-06
ces	tuk	0.00404858299595
ava	lbe	0.0153846153846
fin	bul	0.00174811591951
jra	fra	4.19352268486e-06
kir	nld	1.79579962468e-05
crh	ron	5.41594454073e-05
heb	tgk	0.000941619585687
rom	slv	5.34216571398e-05
yid	kaz	0.00040749796251
mkd	tur	0.0167593060468
fas	fin	0.000561907025999
gsw	fra	2.09676134243e-05
eng	bak	0.00796812749004
kat	ben	0.000532481363152
ron	bel	0.000533617929562
zho	cos	0.02
jpn	mya	0.0036496350365
iku	hbs	4.44089173106e-05
osp	slv	5.34216571398e-05
lit	kor	4.47667651536e-05
pli	slv	0.00010684331428
one	eng	1.36711006603e-05
bul	tur	0.00353713996968
pan	eng	0.000847608240939
afr	swe	0.000223189376186
gsc	fra	4.61287495335e-05
est	zho	1.59616919393e-05
djk	fra	4.19352268486e-06
hye	est	0.000485319097306
chl	spa	4.36852911625e-06
slv	nld	9.87689793573e-05
eng	bla	0.75
gla	spa	1.7474116465e-05
arw	nld	8.97899812339e-06
chr	fra	4.19352268486e-06
tat	uzb	0.00326441784548
slk	kir	0.00065445026178
fra	mlg	0.25
piu	eng	6.83555033016e-06
pal	hbs	2.22044586553e-05
lat	tam	0.000567214974475
eng	nhu	0.545454545455
kom	est	0.000825042465421
chm	rus	0.00117189387716
yid	slv	5.34216571398e-05
lus	mya	0.0036496350365
tel	san	0.051724137931
meq	fra	4.19352268486e-06
grc	ded	1.0
eng	chr	0.333333333333
fin	epo	0.00553505535055
nor	rus	0.00281496158121
bak	tyv	0.00609756097561
rus	guj	0.225190839695
swa	mol	0.000268817204301
dlg	ukr	0.000221533008418
bug	fra	4.19352268486e-06
eng	lin	0.5
san	mal	0.0848585690516
hin	aze	0.000603136308806
kaz	slk	0.000152741713762
heb	que	0.04
deu	som	0.0686274509804
gld	eng	1.36711006603e-05
rus	jpn	0.0151344991711
grc	mkw	0.2
fil	jpn	6.11186236086e-05
cat	epo	0.00553505535055
grc	ibg	0.5
spa	rmr	0.75
est	fas	8.82690440463e-05
oji	cre	0.0151515151515
srd	deu	3.42320384494e-06
kat	ces	0.00037242791968
tat	tur	8.42176183258e-05
urd	msa	0.00221565731167
lav	ron	0.000541594454073
fra	fon	0.875
eng	kbd	0.0116279069767
bod	hbs	0.000199840127898
ukr	ron	0.0022205372617
thd	eng	6.83555033016e-06
vie	hye	0.000467508181393
fin	chm	0.0112359550562
mhg	ibd	1.0
mkd	rom	0.146341463415
hbs	swe	0.0015623256333
fin	ara	0.000240230621397
glg	arg	0.03125
som	deu	3.42320384494e-06
akk	fra	8.38704536972e-05
por	msa	0.000369276218612
hin	eus	0.00025490695896
arc	pol	3.91032325339e-05
abk	hin	0.000285225328009
nor	mkd	0.00358882337862
deu	ron	0.084705372617
grc	tiy	0.5
zho	hbs	0.00204281019629
fra	bam	1.0
tur	fin	0.00047545979123
lit	ara	0.000800768737988
krl	ukr	0.000221533008418
jpn	mkd	0.00384516790567
eng	att	1.0
pol	lav	0.00773480662983
ota	tur	0.000168435236652
grc	wib	0.4
zap	spa	8.73705823249e-06
lav	spa	2.62111746975e-05
eng	ton	0.470588235294
ces	mol	0.00456989247312
crh	uzb	0.00217627856366
eng	tri	1.0
heb	kan	0.00142857142857
tur	rus	0.0019330208283
dan	pol	0.00394942648592
oge	rus	8.45696612381e-05
deu	hau	0.0754716981132
acf	fra	8.38704536972e-06
lit	est	0.00223246784761
kat	spa	2.62111746975e-05
hin	lav	0.00012277470841
lav	mon	0.000412711514651
kat	uzb	0.00290170475154
glg	pol	2.60688216893e-05
tha	hin	0.000285225328009
eng	scn	1.0
dyo	fra	4.19352268486e-06
eng	pus	0.00350877192982
pol	isl	0.00122812404053
eng	est	0.570298471245
ara	fil	0.0133333333333
fao	nor	0.000370184874682
nor	hun	0.00272781829093
eng	chp	0.878048780488
zho	tiz	0.986206896552
kir	kan	0.00428571428571
grc	gcf	0.0909090909091
amh	spa	1.7474116465e-05
slv	tuk	0.00134952766532
tat	ron	5.41594454073e-05
hbs	msa	0.000369276218612
swe	slv	0.00742561034243
deu	tur	0.0943237325248
ben	mal	0.0765391014975
heb	spa	0.00314097243458
san	slv	0.000267108285699
kat	dar	0.0147058823529
che	kaz	0.00162999185004
fra	tmh	1.0
eus	ell	0.000109401210707
lat	msa	0.000738552437223
zho	sjo	1.0
fil	sjm	0.1
fra	zna	1.0
deu	lub	0.5
mri	eng	0.000341777516508
tel	guj	0.00190839694656
est	bel	0.00586979722519
que	fra	2.9354658794e-05
uga	swe	1.39493360116e-05
slv	tgk	0.000941619585687
hin	fin	0.000108059043461
ara	mar	0.00227790432802
tur	ben	0.000532481363152
zho	ces	0.00172247912852
chy	spa	4.36852911625e-06
slk	ast	0.00518134715026
ben	est	0.000291191458384
dan	eus	0.00433341830232
bul	kat	0.00827205882353
hin	slk	5.09139045873e-05
gmh	pol	5.21376433785e-05
deu	zho	0.0630806065443
wlm	deu	3.42320384494e-06
ell	ron	0.00942374350087
yid	kor	8.95335303071e-05
gld	pol	1.30344108446e-05
ron	spa	0.000899916997947
aze	kum	0.0153846153846
kbd	uzb	0.000362713093943
bak	kaa	0.00176056338028
grc	gba	0.5
hin	mai	0.285714285714
arc	nor	2.17755808636e-05
hye	abk	0.00869565217391
tam	pol	1.30344108446e-05
tuk	aze	0.00784077201448
tur	ita	0.000618418853418
krl	fin	2.16118086923e-05
ukr	zho	4.7885075818e-05
krc	est	9.70638194613e-05
por	fas	0.00379556889399
hbs	lat	0.0110497237569
slk	rus	0.00333446092882
grc	eus	0.00841192964568
heb	dsh	0.666666666667
bre	fra	0.000624834880044
nld	pan	0.00520833333333
ces	slv	0.00710508039959
smo	fao	0.00240963855422
heb	nfr	0.1
heb	afr	0.00773195876289
grc	mol	0.0123655913978
lit	nep	0.00714285714286
nld	cym	0.000432525951557
vie	zho	9.57701516361e-05
fas	rus	0.00254917121732
kok	eng	6.83555033016e-06
urd	deu	7.18872807438e-05
sqi	eus	0.00050981391792
est	uzb	0.00181356546971
tel	urd	0.00298507462687
ats	spa	4.36852911625e-06
grc	djk	0.25
arp	spa	4.36852911625e-06
deu	ell	0.0737364160163
syr	ron	0.000270797227036
por	tir	0.0135135135135
hun	deu	0.00956100833892
pol	sme	0.00578034682081
mol	mkd	0.000512689054089
lat	mar	0.00113895216401
ncu	eng	1.36711006603e-05
fas	nor	0.000391960455545
sin	tam	0.0045377197958
eng	kor	0.765959351777
ita	msa	0.00240029542097
pol	kor	0.00107440236369
grc	pdt	0.1875
lat	vie	0.00127226463104
grc	slv	0.00598322559966
nor	kan	0.00142857142857
ita	kir	0.00196335078534
pan	tel	0.00299401197605
lav	deu	0.000383398830634
grc	oci	0.0147058823529
vie	ukr	0.00199379707576
heb	mif	0.115384615385
rus	sna	0.1875
yid	sqi	0.000591978688767
ara	hye	0.00233754090697
tbz	fra	4.19352268486e-06
hbs	bre	0.00246305418719
zho	urd	0.00497512437811
rus	kan	0.217142857143
grc	kqy	0.666666666667
hye	urd	0.00298507462687
mar	mal	0.00998336106489
nld	jpn	0.00326984636306
grc	spa	0.0109300598488
grc	bst	1.0
afr	ara	8.00768737988e-05
cre	spa	4.36852911625e-06
kaz	tyv	0.00609756097561
enm	swe	5.57973440464e-05
ara	dyu	0.166666666667
ara	mon	0.00123813454395
abk	lav	0.00012277470841
dar	bel	0.000533617929562
deu	kin	1.0
kan	mal	0.022462562396
oji	eng	6.15199529714e-05
syr	fra	0.000197095566188
spa	shp	1.0
swe	arc	0.333333333333
mkd	eng	0.0016542031799
kan	ori	0.00265957446809
lat	epo	0.00553505535055
fas	nld	0.000547718885527
uzb	spa	8.73705823249e-06
swa	nld	8.97899812339e-06
deu	gcf	0.0454545454545
xsm	fra	4.19352268486e-06
fra	nya	0.111111111111
urd	mol	0.000268817204301
uzb	tat	0.002442002442
krl	aze	0.000603136308806
kat	ron	0.000487435008666
heb	tbl	0.0909090909091
grc	krc	0.0194174757282
nld	zho	0.00154828411812
heb	kek	0.4
yid	spa	0.000100476169674
vie	pol	7.82064650678e-05
mon	mkd	0.000256344527044
eng	syr	0.181818181818
bre	rus	3.62441405306e-05
ell	bre	0.0147783251232
ben	ell	7.29341404712e-05
kas	pan	0.00520833333333
oci	deu	2.39624269146e-05
est	tat	0.003663003663
gmh	dan	6.17293476751e-05
eng	mnf	0.888888888889
pus	urd	0.00398009950249
fra	eng	0.193541772048
kaz	lit	0.000323687447401
ava	pol	1.30344108446e-05
pol	por	0.000869902704728
kaz	tuk	0.0107962213225
rom	pol	1.30344108446e-05
ava	urd	0.000995024875622
fra	dan	0.05529406318
grc	asm	0.00380228136882
jpn	nor	0.00566165102454
ang	kat	0.000459558823529
san	hbs	0.00117683630873
grc	rwo	1.0
ara	sun	1.0
bra	fra	4.19352268486e-06
grc	atd	0.5
cat	bul	0.000388470204335
kir	kas	0.1
tuk	kan	0.00142857142857
hin	kaz	0.00040749796251
hun	ben	0.0010649627263
gle	slk	5.09139045873e-05
eng	bav	0.333333333333
tuk	vie	0.00254452926209
ukr	ita	6.68560922614e-05
lat	rom	0.0121951219512
grc	maw	0.714285714286
heb	cko	0.333333333333
san	eus	0.00050981391792
tgk	nog	0.030303030303
mol	lav	0.00110497237569
tam	rus	8.45696612381e-05
ang	nld	8.97899812339e-06
tkl	ton	0.117647058824
spa	zho	0.00659217877095
cym	spa	8.73705823249e-06
kbp	fra	4.19352268486e-06
ell	eng	0.011408533501
fra	man	1.0
fra	abk	0.00869565217391
fri	nld	0.000915857808586
ben	zho	0.000941739824421
deu	rom	0.0121951219512
mar	nld	8.97899812339e-06
ukr	fin	0.00019450627823
deu	ast	0.0155440414508
swe	sin	0.00596125186289
mol	jpn	1.52796559021e-05
fra	gud	1.0
abk	eng	1.36711006603e-05
ita	ukr	0.00841825431989
tat	mon	0.000412711514651
egy	ces	0.000155178299867
spa	prq	1.0
bod	deu	0.000855800961236
ori	eng	0.000471652972781
akk	jpn	7.63982795107e-06
fra	mcu	0.666666666667
gmh	glg	0.000421762969211
rus	vie	0.684478371501
ska	eng	6.83555033016e-06
epo	ces	7.75891499333e-05
yid	tur	8.42176183258e-05
enf	swe	1.39493360116e-05
pus	nor	2.17755808636e-05
fra	swg	0.0952380952381
ron	tuk	0.00134952766532
fin	zho	0.000622505985634
grc	mlt	0.0232558139535
cat	eus	0.0797858781545
nld	lim	1.0
bul	hun	0.0017458037062
deu	aym	0.333333333333
por	fra	0.0066215723194
fas	tur	0.0145696479704
slk	mkd	0.00589592412202
eng	asm	0.355513307985
san	lav	0.00061387354205
chc	eng	6.83555033016e-06
lit	kan	0.00142857142857
tur	fra	0.000951929649463
fra	ron	0.229636048527
grc	mnf	0.111111111111
fra	gnd	0.285714285714
non	est	4.85319097306e-05
gle	gla	0.0176211453744
est	lao	0.00431034482759
kaz	pus	0.00701754385965
epo	slv	5.34216571398e-05
ara	urd	0.235820895522
ori	guj	0.00763358778626
kat	lbe	0.0153846153846
fro	lit	0.000388424936881
eng	kne	0.5
cym	est	4.85319097306e-05
heb	arc	0.333333333333
mdf	ukr	0.000443066016837
eng	niu	0.313432835821
eng	agt	0.777777777778
bre	nld	2.69369943702e-05
kat	fin	0.000129670852154
fra	cme	0.666666666667
heb	cym	0.00173010380623
san	asm	0.0722433460076
swe	hye	0.00233754090697
uzb	tgk	0.0178907721281
spa	uig	0.00268817204301
tuk	uzb	0.0025389916576
ara	snd	0.466666666667
hbs	hun	0.0141664696576
fra	dos	1.0
che	nor	4.35511617272e-05
por	deu	0.00451178266763
abk	fin	2.16118086923e-05
abk	bul	3.88470204335e-05
tah	fra	3.77417041637e-05
mal	ori	0.00664893617021
grc	oss	0.00653594771242
deu	kan	0.0228571428571
fin	hun	0.00303697103057
bod	cat	0.000222172850478
iku	isl	0.000307031010132
zul	deu	2.05392230697e-05
bak	mkd	0.000256344527044
egy	cat	5.55432126194e-05
tcb	eng	6.83555033016e-06
cop	ces	9.31069799199e-05
tsc	por	1.33831185343e-05
eng	grc	0.0454545454545
swa	deu	5.8194465364e-05
ben	ron	0.000324956672444
zho	ori	0.00531914893617
gmh	fin	4.32236173845e-05
tur	mol	0.000537634408602
heb	xnn	1.0
alt	ukr	0.000664599025255
mon	kaz	0.00285248573757
ukr	kan	0.00142857142857
dan	eve	0.0666666666667
eng	ify	1.0
eng	fas	0.705004854797
urd	kok	0.5
jpn	eng	0.0237603729476
tir	som	0.00980392156863
nav	eng	5.46844026413e-05
sux	aze	0.000603136308806
gle	sqi	0.000147994672192
sux	isl	0.000153515505066
mar	sin	0.00149031296572
pag	eng	6.83555033016e-06
fra	aji	1.0
mol	hun	7.27418210915e-05
fin	tur	0.000505305709955
san	pol	0.000351929092805
non	kat	0.000459558823529
kfy	eng	6.83555033016e-06
bak	tgk	0.000941619585687
pol	zho	0.00121308858739
gla	swe	2.78986720232e-05
san	tel	0.127245508982
bul	heb	9.12325517745e-05
grc	bul	0.00539973584026
bod	fas	8.82690440463e-05
gcf	eng	9.56977046222e-05
rus	deu	0.0369500623023
fro	ara	8.00768737988e-05
chv	sah	0.00995024875622
gla	deu	4.45016499843e-05
grc	kmh	1.0
tur	aze	0.0144752714113
oss	tgk	0.000941619585687
tha	pol	1.30344108446e-05
kpy	eng	6.83555033016e-06
grc	moz	0.0588235294118
tha	heb	9.12325517745e-05
swa	zho	1.59616919393e-05
fri	sco	0.03125
slv	hbs	0.0156763478106
heb	bss	0.2
myv	eng	1.36711006603e-05
bho	rcf	0.0625
eng	smj	0.119047619048
zho	kac	0.969696969697
syr	fin	0.000216118086923
kir	dng	0.25
zul	jpn	1.52796559021e-05
fas	kan	0.00142857142857
ron	slk	0.00208747008808
tuk	hin	0.000855675984027
aze	tgk	0.00659133709981
slv	bel	0.00373532550694
eng	lat	0.154696132597
chy	eng	2.05066509905e-05
bul	kir	0.00392670157068
non	bul	3.88470204335e-05
arg	cat	0.000111086425239
mol	ell	3.64670702356e-05
spa	sin	0.00596125186289
ukr	swe	6.9746680058e-05
enm	slk	5.09139045873e-05
orv	aze	0.000603136308806
kor	nld	8.97899812339e-05
nor	ara	0.00224215246637
hin	jpn	0.000244474494434
mar	tam	0.00737379466818
gmh	hbs	0.000111022293276
grc	fil	0.02
mri	epo	0.00184501845018
kat	bel	0.00480256136606
heb	xsm	0.108108108108
dak	deu	2.73856307595e-05
cat	slk	0.000203655618349
dan	rus	0.00640313149374
heb	bkm	0.0526315789474
swe	msa	0.00166174298375
grc	kst	1.0
est	lit	0.00427267430569
bak	aze	0.00180940892642
mal	jpn	6.11186236086e-05
msa	ita	3.34280461307e-05
urd	ita	3.34280461307e-05
bul	kor	0.000134300295461
xho	eng	1.36711006603e-05
eng	ntj	1.0
pli	spa	5.67908785112e-05
kaz	sah	0.0248756218905
bod	rus	0.000495336587252
ita	aze	0.00361881785283
fra	ddn	1.0
ben	uzb	0.00217627856366
gld	pan	0.00260416666667
isl	lav	0.00024554941682
kok	hin	0.000285225328009
nog	kir	0.00065445026178
spa	pib	1.0
mau	deu	6.84640768989e-06
lua	fra	4.19352268486e-06
grc	bkm	0.526315789474
eng	dgr	1.0
ara	glg	0.00168705187685
aze	urd	0.00199004975124
ota	deu	3.42320384494e-06
asm	mar	0.00227790432802
guj	nld	8.97899812339e-06
fra	mde	1.0
eng	kat	0.0762867647059
egy	slk	0.000101827809175
tuk	bla	0.25
ava	deu	3.42320384494e-06
hin	bra	1.0
lit	jpn	4.58389677064e-05
fin	uzb	0.00108813928183
spa	its	1.0
ell	jpn	0.00021391518263
cat	nor	0.000174204646909
por	spa	0.0117338692062
spa	tam	0.0022688598979
jpn	nep	0.142857142857
rus	tur	0.0570153276065
mkd	rus	0.000314115884599
grc	tat	0.001221001221
spa	ukr	0.00996898537882
eng	ven	0.8
kaz	eng	5.46844026413e-05
grc	wln	0.137931034483
spa	inh	0.0185185185185
kir	kum	0.0153846153846
grc	frm	0.0625
eng	tir	0.405405405405
lat	ron	0.00877383015598
spa	gsw	0.00862068965517
jpn	ben	0.00479233226837
irk	rus	1.20813801769e-05
gle	ita	8.35701153268e-05
tat	ara	0.000160153747598
pus	ukr	0.000443066016837
rus	inh	0.944444444444
zho	tha	0.00325998370008
cro	spa	4.36852911625e-06
ara	uzb	0.0123322451941
pdt	deu	1.02696115348e-05
ess	eng	6.83555033016e-06
spa	wol	0.125
mol	ces	9.31069799199e-05
isl	est	0.000825042465421
fas	pol	0.000325860271116
pdc	eng	1.36711006603e-05
eng	yor	0.357142857143
rup	deu	3.42320384494e-06
eng	ilo	1.0
hye	hbs	0.000199840127898
bod	mon	0.00288898060256
rus	kur	0.0398009950249
fas	snd	0.0666666666667
nld	bod	0.00290697674419
smj	est	4.85319097306e-05
fil	fin	2.16118086923e-05
fra	bul	0.0930386139383
bod	por	8.02987112057e-05
nor	aze	0.00180940892642
pol	lat	0.0110497237569
yid	pol	0.00155109489051
eus	lat	0.00276243093923
ara	ita	0.00280795587498
grc	kbd	0.0232558139535
hit	eng	4.10133019809e-05
yid	heb	0.0100355806952
ara	kir	0.00261780104712
kor	fas	0.000264807132139
inh	rus	0.000543662107959
ukr	tam	0.0022688598979
mlg	rus	2.41627603537e-05
afr	nor	0.0002395313895
bak	uzb	0.000725426187885
isl	iku	0.00986842105263
pol	eus	0.00025490695896
mya	jpn	0.000206275354679
mon	slk	0.000152741713762
hin	ben	0.0399361022364
bre	gle	0.0119760479042
pli	fas	0.000353076176185
krl	rus	0.000205383463007
ara	fin	0.00123187309546
ibo	eng	3.41777516508e-05
pus	lav	0.00012277470841
nld	tha	0.00325998370008
hbs	glg	0.000843525938423
fas	sco	0.125
uzb	kaz	0.00733496332518
rus	yid	0.0674157303371
nor	cat	0.00305487669407
tha	nld	8.97899812339e-06
nld	pol	0.00371480709072
jpn	isl	0.00107460853546
grc	roh	0.00704225352113
akk	nor	4.35511617272e-05
tur	hun	0.000872901853098
hye	bre	0.00246305418719
fas	ara	0.0134529147982
dan	sme	0.0231213872832
uzb	bak	0.00199203187251
fra	lav	0.051197053407
heb	glg	0.00126528890763
tuk	hye	0.000467508181393
gle	jpn	7.63982795107e-06
ell	swe	0.000920656176766
grc	nnh	0.2
spa	heb	0.016604324423
grc	rup	0.111111111111
fra	pol	0.0839416058394
grc	nor	0.00174204646909
ukr	mol	0.0266129032258
eng	mmy	0.5
isl	deu	0.00107830921116
gld	por	1.33831185343e-05
gml	deu	3.42320384494e-06
tlh	eng	1.36711006603e-05
rus	fas	0.0654073616383
heb	gng	0.0588235294118
fro	ita	0.000551562761157
fra	hbs	0.107958077982
osp	ces	1.55178299867e-05
ita	mar	0.00227790432802
ceb	eng	1.36711006603e-05
sco	ces	4.655348996e-05
naz	spa	4.36852911625e-06
kjq	spa	4.36852911625e-06
ces	heb	0.00364930207098
akk	fas	0.000441345220231
sot	fra	1.25805680546e-05
bev	fra	4.19352268486e-06
por	kat	0.00137867647059
fro	bul	0.000349623183902
sme	tam	0.000567214974475
fra	kyq	0.5
fas	kor	0.000179067060614
pap	nld	4.48949906169e-05
nld	ces	0.00603643586481
por	urb	1.0
nor	fin	0.0172678351451
ukr	sqi	0.000295989344384
por	tha	0.00244498777506
orv	bel	0.00160085378869
abk	kaz	0.00040749796251
zho	deu	0.00396749325629
yid	fra	0.00061225431199
eng	pjt	0.6
rus	roh	0.00352112676056
hbs	tur	0.0055583628095
eng	oji	0.28
nld	ara	0.00184176809737
pro	cat	0.000444345700955
tat	slk	0.000101827809175
mdf	deu	3.42320384494e-06
hop	spa	4.36852911625e-06
heb	sid	0.333333333333
grc	gad	0.5
hun	eng	0.0217507211506
jpn	aze	0.00120627261761
dan	tzb	1.0
swe	iku	0.0592105263158
grc	tha	0.00162999185004
urd	jpn	0.000129877075168
hat	eng	7.51910536317e-05
grc	vag	0.2
pol	glg	0.000421762969211
pan	msa	0.000369276218612
ben	kaz	0.00162999185004
egy	ara	0.000480461242793
fra	arc	0.333333333333
afr	slv	5.34216571398e-05
kur	fas	0.00070615235237
mar	ara	8.00768737988e-05
eng	urd	0.326368159204
heb	suq	0.142857142857
deu	lit	0.138538227488
eng	wti	1.0
djk	eng	6.83555033016e-06
rif	nld	8.97899812339e-06
sah	tgk	0.000941619585687
kam	eng	2.05066509905e-05
spa	msa	0.00295420974889
por	bul	0.00442856032942
spa	cak	1.0
tha	fin	2.16118086923e-05
afr	mal	0.000831946755408
spa	kan	0.00285714285714
chv	est	4.85319097306e-05
spa	lit	0.0151485725384
chp	cre	0.106060606061
bak	slk	0.000203655618349
tuk	swe	4.18480080348e-05
grc	mdf	0.0294117647059
fra	ife	0.244444444444
ben	dan	1.54323369188e-05
heb	cos	0.02
ukr	hin	0.000855675984027
ady	kbd	0.0116279069767
fra	jpn	0.07558081792
nem	fra	1.67740907394e-05
cop	spa	2.62111746975e-05
guj	ori	0.0119680851064
mal	spa	4.36852911625e-06
fin	tgk	0.000941619585687
smo	tkl	0.147058823529
heb	bre	0.012315270936
eng	efi	0.5
bra	deu	1.02696115348e-05
rus	msa	0.00443131462334
cop	rus	1.20813801769e-05
rus	sqi	0.0486902471511
ben	ara	0.000320307495195
ave	spa	8.73705823249e-06
lit	slk	0.00132376151927
heb	lns	0.266666666667
prg	deu	3.42320384494e-06
gld	lao	0.00431034482759
spa	ori	0.00265957446809
tam	ara	8.00768737988e-05
eng	sgb	1.0
lez	ava	0.015625
heb	ita	0.0042955039278
rus	agx	1.0
vie	por	2.67662370686e-05
cat	oci	0.0245098039216
vie	jpn	0.000305593118043
dan	kal	0.709480122324
yor	fra	1.25805680546e-05
tmh	fra	8.80639763821e-05
eng	ssw	1.0
tel	ces	1.55178299867e-05
ita	uzb	0.0025389916576
uig	uzb	0.00217627856366
kir	dan	4.62970107563e-05
hye	fas	0.000529614264278
swg	tur	8.42176183258e-05
mns	fra	4.19352268486e-06
hun	uzb	0.00145085237577
swe	smn	0.333333333333
urd	dan	0.00012345869535
dan	hbs	0.0050182076561
cop	nld	9.87689793573e-05
heb	cat	0.00266607420573
san	kor	0.000134300295461
ben	fra	0.000482255108759
bod	eng	0.00291194444065
ces	gle	0.0119760479042
bod	dan	0.000432105433726
grc	aso	1.0
jpn	new	0.56
spa	cul	1.0
epo	bul	3.88470204335e-05
san	bod	0.0406976744186
zho	pol	0.000860271115746
ukr	oss	0.0130718954248
grc	yle	1.0
deu	por	0.0601838840487
est	mar	0.00227790432802
lit	mal	0.000831946755408
xal	mol	0.000268817204301
zho	heb	0.00118602317307
mlg	spa	4.36852911625e-06
lat	slk	0.00946998625325
pol	est	0.00524144625091
uzb	kaa	0.0933098591549
grc	kir	0.00196335078534
moe	fas	8.82690440463e-05
rus	krc	0.864077669903
hbs	ava	0.015625
grc	cor	0.25
nld	dan	0.0125001929042
yrk	lav	0.00012277470841
kho	eng	6.83555033016e-06
grc	opm	1.0
tha	ita	1.67140230654e-05
fao	nld	8.97899812339e-06
mal	asm	0.00380228136882
swa	bul	3.88470204335e-05
mnc	eng	1.36711006603e-05
tam	urd	0.00199004975124
mkd	ron	0.00129982668977
fra	mal	0.0282861896839
isl	hye	0.000935016362786
fra	abi	0.333333333333
ork	fra	4.19352268486e-06
ell	ltz	0.0277777777778
fra	sok	0.75
fra	mcp	0.75
kca	fra	4.19352268486e-06
sux	nld	4.48949906169e-05
kat	eng	0.000375955268159
zho	mnc	0.5
arn	cat	5.55432126194e-05
lit	dan	0.000108026358431
snl	eng	6.83555033016e-06
nrn	eng	1.36711006603e-05
grc	lmp	0.375
nld	est	0.00378548895899
fra	bum	1.0
ori	deu	1.36928153798e-05
tat	mol	0.0010752688172
kaz	mol	0.00241935483871
mon	tgk	0.00376647834275
bel	fas	0.000176538088093
sqi	heb	0.000364930207098
iku	dan	0.000540131792157
nld	mal	0.00166389351082
kal	ces	1.55178299867e-05
fra	deu	0.110665333899
kat	mon	0.000412711514651
nld	som	0.0196078431373
kat	rus	0.0080461991978
amh	fra	2.9354658794e-05
kwk	eng	1.36711006603e-05
aym	eng	1.36711006603e-05
deu	bod	0.0116279069767
fra	swe	0.0488505747126
slk	fas	8.82690440463e-05
eus	cat	0.00649855587647
uig	zho	0.00023942537909
roh	ron	0.000162478336222
mon	hun	0.000236410918547
ell	heb	0.000912325517745
guj	pol	1.30344108446e-05
sah	eng	6.83555033016e-06
nld	deu	0.0213539455848
heb	fil	0.0133333333333
dak	fra	4.19352268486e-06
san	lat	0.00552486187845
lat	kan	0.00142857142857
bod	ron	0.000433275563258
nci	eng	0.000191395409244
slk	tgk	0.00188323917137
eng	fon	0.125
orv	hbs	6.66133759659e-05
eng	bcj	1.0
frm	swe	4.18480080348e-05
kor	ara	0.000240230621397
osp	nor	2.17755808636e-05
grc	apn	1.0
egy	nor	2.17755808636e-05
pli	fin	8.64472347691e-05
pol	ron	0.00823223570191
aht	eng	6.83555033016e-06
pli	hbs	0.000111022293276
nor	iku	0.0131578947368
zho	wbm	0.964285714286
fao	kal	0.00305810397554
heb	dbq	0.105263157895
ita	sco	0.03125
heb	ara	0.00344330557335
sel	rus	1.20813801769e-05
grc	djr	1.0
lad	hbs	4.44089173106e-05
ell	por	0.00028104548922
iba	eng	6.83555033016e-06
aze	tur	0.00193700522149
deu	kek	0.2
nld	hin	0.00114090131204
guj	ben	0.00266240681576
ron	ces	0.00110176592905
nap	ita	1.67140230654e-05
ara	hin	0.00285225328009
tgk	eng	2.73422013206e-05
sux	hun	0.000109112731637
eng	mym	0.875
grc	rus	0.00706760740347
mol	fin	4.32236173845e-05
rus	bel	0.647278548559
zho	lin	0.05
yua	deu	3.42320384494e-06
lav	aze	0.00603136308806
fas	swe	0.00121359223301
tgk	kat	0.00137867647059
tuk	bel	0.00480256136606
eng	bvr	0.333333333333
hbs	fra	0.00410126518579
fas	kat	0.00689338235294
ita	sqi	0.0781411869173
aze	hun	0.000109112731637
syr	cat	0.000222172850478
tel	dan	1.54323369188e-05
mar	rus	2.41627603537e-05
ntj	eng	2.05066509905e-05
bel	oss	0.0261437908497
sqi	ara	0.000480461242793
orv	tuk	0.00269905533063
epo	est	0.000145595729192
slv	ces	0.00147419384873
tam	guj	0.0229007633588
spa	arn	1.0
csb	bel	0.000533617929562
smj	nor	8.71023234545e-05
lat	ang	0.5
ckt	bul	3.88470204335e-05
ron	epo	0.00553505535055
oci	fra	0.00176127952764
kor	bul	0.000699246367804
tha	kor	4.47667651536e-05
grc	uvl	1.0
lao	spa	1.31055873487e-05
eng	mic	1.0
vep	fin	2.16118086923e-05
spa	grn	0.5
lhu	jpn	1.52796559021e-05
snd	urd	0.00497512437811
deu	guj	0.0267175572519
afr	ndo	0.25
san	jpn	0.000450749849113
mal	dan	1.54323369188e-05
gcr	fra	6.70963629578e-05
deu	ara	0.0434817424728
hbs	hye	0.00233754090697
nor	asm	0.00190114068441
deu	ltz	0.0555555555556
